name,ingredients,duration,difficulty,img_url,ingredients_processed,removed_stopwords,cleaned_ingredients
Stuffed Artichoke Main Dish,"['Large Artichoke', 'chicken breasts', 'cloves of garlic', 'lemon', 'teaspoon of maple syrup', 'teaspoon of olive olive oil', 'teaspoon Parmesan', 'pepper', 'large potato', 'sprig of rosemary', 'salt', 'handful shredded mozzarella cheese']",,Very hard,https://spoonacular.com/recipeImages/640921-556x370.jpg,"['large artichoke', 'chicken breasts', 'cloves of garlic', 'lemon', 'teaspoon of maple syrup', 'teaspoon of olive olive oil', 'teaspoon parmesan', 'pepper', 'large potato', 'sprig of rosemary', 'salt', 'handful shredded mozzarella cheese']",[],"['chicken', 'garlic', 'lemon', 'syrup', 'pepper', 'potato', 'rosemary', 'salt', 'cheese']"
Stuffed Buttercup Squash- Whole Grain Rice & Chicken,"['cup almonds, chopped', 'buttercup squash', 'oz cooked, chopped white meat chicken', 'cup dried cranberries', 'cup whole grain rice, cooked', 'Olive oil', 'raisins', 'Salt & pepper', 'tablespoon sunflower seeds']",,Moderate,https://spoonacular.com/recipeImages/803364-556x370.jpg,"['cup almonds chopped', 'buttercup squash', 'oz cooked chopped white meat chicken', 'cup dried cranberries', 'cup whole grain rice cooked', 'olive oil', 'raisins', 'salt & pepper', 'tablespoon sunflower seeds']",[],"['buttercup', 'chicken', 'rice', 'salt, pepper']"
Stuffed mushrooms and Chow Mein noodles,"['g fresh spinach, cleaned', 'large mushrooms (about g), stems separated from caps', '½ Tbs butter', '½ onion, chopped', 'g ricotta cheese', 'g blue cheese', '¼ tsp black pepper', 'Fresh chives, chopped', 'Tbs homemade breadcrumbs', 'Tbs Parmesan cheese, grated', 'Tbs olive oil', 'g Chow Mein Noodles or rice pasta', 'cloves garlic, crushed', 'Tbs sour cream', '¼ tsp sea salt', 'Parsley for sprinkling, chopped']",45,Very easy,https://spoonacular.com/recipeImages/662054-556x370.jpg,"['g fresh spinach cleaned', 'large mushrooms (about g) stems separated from caps', '½ tbs butter', '½ onion chopped', 'g ricotta cheese', 'g blue cheese', '¼ tsp black pepper', 'fresh chives chopped', 'tbs homemade breadcrumbs', 'tbs parmesan cheese grated', 'tbs olive oil', 'g chow mein noodles or rice pasta', 'cloves garlic crushed', 'tbs sour cream', '¼ tsp sea salt', 'parsley for sprinkling chopped']",[],"['spinach', 'mushrooms', 'butter', 'onion', 'cheese', 'cheese', 'pepper', 'breadcrumbs', 'cheese', 'rice, pasta', 'garlic', 'cream', 'salt', 'parsley']"
Stuffed Pork Tenderloin with Marsala-Port Sauce,"['shallot finely sliced', '½ yellow onion, finely diced', '- mushrooms, stem removed, thinly sliced', '½ cup dried apricots', 'tablespoons raisins', 'tablespoons dried cranberries', 'tablespoons flat leaves parsley', 'large pork tenderloin', '½ cup Marsala', '½ cup Port', 'tablespoon butter', 'tablespoons heavy cream', '½ teaspoon Olive oil', 'Salt and pepper']",45,Hard,https://spoonacular.com/recipeImages/662075-556x370.jpg,"['shallot finely sliced', '½ yellow onion finely diced', '- mushrooms stem removed thinly sliced', '½ cup dried apricots', 'tablespoons raisins', 'tablespoons dried cranberries', 'tablespoons flat leaves parsley', 'large pork tenderloin', '½ cup marsala', '½ cup port', 'tablespoon butter', 'tablespoons heavy cream', '½ teaspoon olive oil', 'salt and pepper']",[],"['onion', 'mushrooms', 'parsley', 'pork', 'butter', 'cream', 'salt, pepper']"
Stuffed Salmon With Tomato-Olive Tapenade,"['Brie Cheese, to taste', 'Dill weed, to taste', 'cloves of minced garlic', 'Olive oil, to taste', 'cup olives', 'onion chopped', 'salmon filets', 'Salt and pepper', 'cup chopped spinach', 'large tomatoes']",45,Hard,https://spoonacular.com/recipeImages/662087-556x370.jpg,"['brie cheese to taste', 'dill weed to taste', 'cloves of minced garlic', 'olive oil to taste', 'cup olives', 'onion chopped', 'salmon filets', 'salt and pepper', 'cup chopped spinach', 'large tomatoes']",[],"['cheese', 'garlic', 'onion', 'salmon', 'salt, pepper', 'spinach', 'tomatoes']"
Stuffed zucchini with rice and mushroom,"['g grated cheese', 'tablespoon flour', 'cloves garlic', 'g mushroom', 'tablespoon oil', 'pepper', 'red onion', 'g rice', 'salt', 'cup tomato sauce', 'small fresh zucchinis']",45,Very easy,https://spoonacular.com/recipeImages/666262-556x370.jpg,"['g grated cheese', 'tablespoon flour', 'cloves garlic', 'g mushroom', 'tablespoon oil', 'pepper', 'red onion', 'g rice', 'salt', 'cup tomato sauce', 'small fresh zucchinis']",[],"['cheese', 'flour', 'garlic', 'mushroom', 'pepper', 'onion', 'rice', 'salt', 'tomato', 'zucchinis']"
Sugar Cookies,"['cups sifted all-purpose flour', 'teaspoon salt', 'teaspoon baking powder', 'cup unsalted butter', 'cups sugar', 'large eggs', 'teaspoons pure vanilla extract or fresh lemon juice', 'lemons, zest of']",45,Very hard,https://spoonacular.com/recipeImages/662151-556x370.jpg,"['cups sifted all-purpose flour', 'teaspoon salt', 'teaspoon baking powder', 'cup unsalted butter', 'cups sugar', 'large eggs', 'teaspoons pure vanilla extract or fresh lemon juice', 'lemons zest of']",[],"['flour', 'salt', 'unsalted, butter', 'sugar', 'eggs', 'lemon', 'lemons']"
Summer Fruit Sangria,"['bottles dry red table wine', 'cup brandy', 'cup triple sec', 'cups orange juice', 'cup simple-syrup (optional)', 'Peaches, sliced', 'Oranges, halved or cut into rings', 'A handful each of raspberries and blueberries', 'Ice cubes (freeze edible flowers in your cubes for added touch!)']",45,Easy,https://spoonacular.com/recipeImages/662218-556x370.jpg,"['bottles dry red table wine', 'cup brandy', 'cup triple sec', 'cups orange juice', 'cup simple-syrup (optional)', 'peaches sliced', 'oranges halved or cut into rings', 'a handful each of raspberries and blueberries', 'ice cubes (freeze edible flowers in your cubes for added touch!)']",[],"['orange', 'simple-syrup', 'oranges']"
Summer Rolls,"['avocado, stoned, peeled and cut into strips', 'cucumber, julienned', 'fresh cilantro, chopped, to taste', 'cloves garlic, minced', 'tablespoon lemon grass, pureed', 'pineapple, julienned', 'red bell pepper, julienned', 'pieces of rice paper', 'cup vermicelli, cooked', 'teaspoons sesame oil', 'tablespoons soy sauce', 'teaspoons sugar', 'cup spicy tofu, cut into strips and marinated', 'tablespoon sambal oelek']",45,Easy,https://spoonacular.com/recipeImages/662243-556x370.jpg,"['avocado stoned peeled and cut into strips', 'cucumber julienned', 'fresh cilantro chopped to taste', 'cloves garlic minced', 'tablespoon lemon grass pureed', 'pineapple julienned', 'red bell pepper julienned', 'pieces of rice paper', 'cup vermicelli cooked', 'teaspoons sesame oil', 'tablespoons soy sauce', 'teaspoons sugar', 'cup spicy tofu cut into strips and marinated', 'tablespoon sambal oelek']",[],"['avocado', 'garlic', 'lemon', 'pineapple', 'pepper', 'rice', 'sugar']"
summer vegetable pizza,"['tablespoon extra-virgin olive oil', 'cups thinly sliced onion', 'teaspoon chopped fresh thyme', 'cups thinly sliced red bell pepper', 'eggplant', 'garlic cloves, thinly sliced', 'cup fresh corn kernels (about  ears)', 'teaspoon salt', 'teaspoon black pepper', 'refriger (- ounce) fresh pizza crust dough', 'ounces thinly sliced fresh mozzarella cheese', 'cup (  ounces) grated Parmigiano-Reggiano cheese', 'cup cherry tomatoes, halved', 'cup fresh basil leaves']",45,Easy,https://spoonacular.com/recipeImages/662264-556x370.jpg,"['tablespoon extra-virgin olive oil', 'cups thinly sliced onion', 'teaspoon chopped fresh thyme', 'cups thinly sliced red bell pepper', 'eggplant', 'garlic cloves thinly sliced', 'cup fresh corn kernels (about  ears)', 'teaspoon salt', 'teaspoon black pepper', 'refriger (- ounce) fresh pizza crust dough', 'ounces thinly sliced fresh mozzarella cheese', 'cup (  ounces) grated parmigiano-reggiano cheese', 'cup cherry tomatoes halved', 'cup fresh basil leaves']",[],"['onion', 'thyme', 'pepper', 'eggplant', 'garlic', 'salt', 'pepper', 'cheese', 'parmigiano-reggiano, cheese', 'cherry, tomatoes', 'basil']"
Summery Tomato Soup with Pasta and Chickpeas,"['teaspoon amchoor (dried mango) powder (optional)', 'small carrot, diced', 'cup (  oz can) cooked chickpeas', 'cup fresh basil, finely chopped', 'cup fresh or frozen peas', 'teaspoon fresh rosemary, minced', 'teaspoon fresh thyme, minced', 'clove garlic, crushed or minced', 'green chiles, seeded and minced', 'teaspoon ground coriander', 'teaspoon ground cumin', 'fresh ground black pepper to taste', 'teaspoons olive oil', 'red onion, diced', 'teaspoon sea salt, or to taste', 'cup fusilli or spiral pasta (I used quinoa fusilli)', 'medium tomatoes, finely chopped', 'teaspoon turmeric']",45,Very easy,https://spoonacular.com/recipeImages/794351-556x370.jpg,"['teaspoon amchoor (dried mango) powder (optional)', 'small carrot diced', 'cup (  oz can) cooked chickpeas', 'cup fresh basil finely chopped', 'cup fresh or frozen peas', 'teaspoon fresh rosemary minced', 'teaspoon fresh thyme minced', 'clove garlic crushed or minced', 'green chiles seeded and minced', 'teaspoon ground coriander', 'teaspoon ground cumin', 'fresh ground black pepper to taste', 'teaspoons olive oil', 'red onion diced', 'teaspoon sea salt or to taste', 'cup fusilli or spiral pasta (i used quinoa fusilli)', 'medium tomatoes finely chopped', 'teaspoon turmeric']",[],"['mango', 'carrot', 'chickpeas', 'basil', 'rosemary', 'thyme', 'garlic', 'coriander', 'cumin', 'pepper', 'onion', 'salt', 'pasta, quinoa', 'tomatoes', 'turmeric']"
Sun Dried Tomato and Herb Baked Eggs,"['eggs', '½ Tsp. fresh basil', '½ Tsp. fresh parsley', 'Tsp. olive oil', 'Tbsp. sundried tomatoes']",25,Hard,https://spoonacular.com/recipeImages/662276-556x370.jpg,"['eggs', '½ tsp fresh basil', '½ tsp fresh parsley', 'tsp olive oil', 'tbsp sundried tomatoes']",[],"['eggs', 'basil', 'parsley', 'tomatoes']"
Sun-dried Tomato & Artichoke Tuna Casserole,"['Sundried Tomato & Artichoke Tuna Casserole: Serves', 'g dried whole-wheat macaroni', 'canned artichoke hearts', '½ cup sundried tomatoes', 'cloves garlic', 'medium onion, quartered', 'cup % milk', 'tbsp butter', 'tbsp flour', '¼ cup marsala', '½ cup freshly grated Parmesan, divided', 'can tuna, drained', 'tbsp whole grain mustard', 'cup panko breadcrumbs', 'tbsp olive oil', 'Salt and pepper to taste']",45,Very hard,https://spoonacular.com/recipeImages/662287-556x370.png,"['sundried tomato & artichoke tuna casserole: serves', 'g dried whole-wheat macaroni', 'canned artichoke hearts', '½ cup sundried tomatoes', 'cloves garlic', 'medium onion quartered', 'cup % milk', 'tbsp butter', 'tbsp flour', '¼ cup marsala', '½ cup freshly grated parmesan divided', 'can tuna drained', 'tbsp whole grain mustard', 'cup panko breadcrumbs', 'tbsp olive oil', 'salt and pepper to taste']",[],"['tomato, tuna', 'tomatoes', 'garlic', 'onion', 'butter', 'flour', 'tuna', 'mustard', 'breadcrumbs', 'salt, pepper']"
Sun Dried Tomato Stuffed Mushrooms,"['ounces, white button mushrooms', '½ Cup bread crumbs, divided', 'roasted red pepper, finely diced', 'cloves from one roasted garlic bulb (about ) roughly chopped', 'Tbsp. kalamata olives, diced', 'medium onion, finely diced', 'Tbsp. sun-dried tomatoes, finely diced', 'tbsp. olive oil', '¼ cup mozzarella, grated', '¼ cup Provolone, grated', '¼ cup Asiago, grated', 'tbsp. Parmesan', 'tbsp. Romano', 'pinch red pepper flakes', 'tsp. dried oregano', 'tbsp. mozzarella for topping', 'oz package of  fat cream cheese']",45,Very easy,https://spoonacular.com/recipeImages/662285-556x370.jpg,"['ounces white button mushrooms', '½ cup bread crumbs divided', 'roasted red pepper finely diced', 'cloves from one roasted garlic bulb (about ) roughly chopped', 'tbsp kalamata olives diced', 'medium onion finely diced', 'tbsp sun-dried tomatoes finely diced', 'tbsp olive oil', '¼ cup mozzarella grated', '¼ cup provolone grated', '¼ cup asiago grated', 'tbsp parmesan', 'tbsp romano', 'pinch red pepper flakes', 'tsp dried oregano', 'tbsp mozzarella for topping', 'oz package of  fat cream cheese']",[],"['mushrooms', 'bread', 'pepper', 'garlic', 'onion', 'tomatoes', 'pepper', 'oregano', 'cream, cheese']"
Superbowl Chili,"['ounces cans black beans, drained and rinsed', 'ounces can diced tomatoes, drained', 'mediums carrots', 'teaspoons tablespoons plus  chili powder', 'tablespoons chopped chipotle chile pepper in adobo sauce', 'teaspoons cumin', 'chopped fresh cilantro', 'tablespoons finely minced garlic', 'chopped green onions', 'teaspoons kosher salt', 'pounds lean ground beef', 'freshly squeezed lime', 'cups to  reduced-sodium beef or chicken stock', 'monterey jack cheese', 'cup olive oil', 'mediums yellow onions', 'teaspoons dried oregano', 'pounds sirloin steak, cut into small chunks', 'sour cream']",45,Very easy,https://spoonacular.com/recipeImages/662376-556x370.jpg,"['ounces cans black beans drained and rinsed', 'ounces can diced tomatoes drained', 'mediums carrots', 'teaspoons tablespoons plus  chili powder', 'tablespoons chopped chipotle chile pepper in adobo sauce', 'teaspoons cumin', 'chopped fresh cilantro', 'tablespoons finely minced garlic', 'chopped green onions', 'teaspoons kosher salt', 'pounds lean ground beef', 'freshly squeezed lime', 'cups to  reduced-sodium beef or chicken stock', 'monterey jack cheese', 'cup olive oil', 'mediums yellow onions', 'teaspoons dried oregano', 'pounds sirloin steak cut into small chunks', 'sour cream']",[],"['tomatoes', 'carrots', 'pepper', 'cumin', 'garlic', 'onions', 'salt', 'beef', 'lime', 'beef, chicken', 'cheese', 'onions', 'oregano', 'cream']"
Super Speedy Spicy Sweet and Sour Shrimp,"['cilantro', 'cooked white rice', 'garlic cloves chopped finely', 'piece of ginger, grated', 'tbsp honey', 'tbsp light soy sauce', 'bok choi', 'red chili pepper', 'tbsp Chinese rice wine vinegar', 'gr  . lb shrimp (prawns), raw, but peeled, de veined and cleaned', 'spring onions (scallions) chopped to about  cm  .in. pieces', 'tbsp sunflower oil (or other flavourless oil)', 'tbsp tomato ketchup']",45,Very easy,https://spoonacular.com/recipeImages/662363-556x370.jpg,"['cilantro', 'cooked white rice', 'garlic cloves chopped finely', 'piece of ginger grated', 'tbsp honey', 'tbsp light soy sauce', 'bok choi', 'red chili pepper', 'tbsp chinese rice wine vinegar', 'gr   lb shrimp (prawns) raw but peeled de veined and cleaned', 'spring onions (scallions) chopped to about  cm  in pieces', 'tbsp sunflower oil (or other flavourless oil)', 'tbsp tomato ketchup']",[],"['rice', 'garlic', 'honey', 'pepper', 'rice', 'shrimp', 'onions', 'tomato, ketchup']"
Sweet and Spicy Nuts,"['tablespoons butter', 'teaspoon cayenne pepper', 'teaspoon ground cinnamon', 'teaspoon ground cumin', 'cup light brown sugar', 'cups mixed nuts such as walnuts, pecans, cashews, almonds, hazelnuts', 'Salt, to taste', 'tablespoons water']",45,Moderate,https://spoonacular.com/recipeImages/646847-556x370.jpg,"['tablespoons butter', 'teaspoon cayenne pepper', 'teaspoon ground cinnamon', 'teaspoon ground cumin', 'cup light brown sugar', 'cups mixed nuts such as walnuts pecans cashews almonds hazelnuts', 'salt to taste', 'tablespoons water']",[],"['butter', 'pepper', 'cinnamon', 'cumin', 'sugar', 'walnuts, cashews', 'salt']"
Sweet Corn Pudding,"['tablespoons butter', 'medium onion, chopped', 'cloves garlic, sliced', 'ears corn, kernels cut off the cob', 'cup flour', 'quart heavy cream', 'cup cooked grits', 'tablespoons minced canned jalapeño peppers', 'Salt', 'Freshly ground black pepper', 'eggs, beaten', 'cup shredded white Cheddar cheese']",45,Very hard,https://spoonacular.com/recipeImages/662501-556x370.jpg,"['tablespoons butter', 'medium onion chopped', 'cloves garlic sliced', 'ears corn kernels cut off the cob', 'cup flour', 'quart heavy cream', 'cup cooked grits', 'tablespoons minced canned jalapeño peppers', 'salt', 'freshly ground black pepper', 'eggs beaten', 'cup shredded white cheddar cheese']",[],"['butter', 'onion', 'garlic', 'flour', 'cream', 'peppers', 'salt', 'pepper', 'eggs', 'cheese']"
Sweet Mustard BBQ Pork Chops,"['bone-in pork chops', 'cup dijon mustard', 'cloves garlic, crushed', 'teaspoons coarsely ground black pepper', 'cup honey', 'cup lemon juice', 'cup soy sauce']",45,Hard,https://spoonacular.com/recipeImages/662535-556x370.jpg,"['bone-in pork chops', 'cup dijon mustard', 'cloves garlic crushed', 'teaspoons coarsely ground black pepper', 'cup honey', 'cup lemon juice', 'cup soy sauce']",[],"['pork', 'mustard', 'garlic', 'pepper', 'honey', 'lemon']"
Sweet Potato Casserole Gourmet & Holiday Baking,"[""cup Land O' Lakes unsalted butter (softened)"", 'eggs', 'tsp ground cinnamon', 'tbsp heavy cream', 'cup sugared pecans (make these the day before)', 'tsp salt', 'large cans of Sweet Potatoes (Yams) -or-  large cooked and peeled sweet potatoes', 'tsp vanilla extract', 'cup white sugar']",45,Hard,https://spoonacular.com/recipeImages/715380-556x370.jpg,"[""cup land o' lakes unsalted butter (softened)"", 'eggs', 'tsp ground cinnamon', 'tbsp heavy cream', 'cup sugared pecans (make these the day before)', 'tsp salt', 'large cans of sweet potatoes (yams) -or-  large cooked and peeled sweet potatoes', 'tsp vanilla extract', 'cup white sugar']",[],"['unsalted, butter', 'eggs', 'cinnamon', 'cream', 'sugared', 'salt', 'potatoes, potatoes', 'sugar']"
Sweet Potato Casserole with Pecan Crumble Topping,"['cup brown sugar', 'tablespoons butter', 'egg, beaten', 'cup evaporated milk', 'cup flour', 'orange', 'cup pecan pieces', 'cup sugar', 'pounds sweet potatoes (  cups mashed) (I used  large)', 'teaspoon vanilla']",45,Very easy,https://spoonacular.com/recipeImages/662560-556x370.jpg,"['cup brown sugar', 'tablespoons butter', 'egg beaten', 'cup evaporated milk', 'cup flour', 'orange', 'cup pecan pieces', 'cup sugar', 'pounds sweet potatoes (  cups mashed) (i used  large)', 'teaspoon vanilla']",[],"['sugar', 'butter', 'egg', 'flour', 'orange', 'sugar', 'potatoes']"
